Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
UGA,2000-11-01,2000-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7011,November,,1850.261999999999900,X
UGA,2000-12-01,2000-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7012,December,,1783.673000000000000,X
UGA,2001-01-01,2001-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7021,Annual value,,1755.658750000000100,X
UGA,2001-01-01,2001-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7001,January,,1830.440000000000100,X
UGA,2001-02-01,2001-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7002,February,,1742.970000000000000,X
UGA,2001-03-01,2001-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7003,March,,1753.790000000000000,X
UGA,2001-04-01,2001-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7004,April,,1773.819999999999900,X
UGA,2001-05-01,2001-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7005,May,,1782.684000000000000,X
UGA,2001-06-01,2001-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7006,June,,1767.637999999999900,X
UGA,2001-07-01,2001-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7007,July,,1725.742000000000000,X
UGA,2001-08-01,2001-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7008,August,,1750.609999999999900,X
UGA,2001-09-01,2001-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7009,September,,1752.896999999999900,X
UGA,2001-10-01,2001-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7010,October,,1737.686999999999900,X
UGA,2001-11-01,2001-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7011,November,,1736.214999999999900,X
UGA,2001-12-01,2001-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2001,2001,7012,December,,1713.412000000000000,X
UGA,2002-01-01,2002-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7021,Annual value,,1797.550500000000100,X
UGA,2002-01-01,2002-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7001,January,,1738.740000000000000,X
UGA,2002-02-01,2002-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7002,February,,1741.438000000000100,X
UGA,2002-03-01,2002-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7003,March,,1771.032999999999900,X
UGA,2002-04-01,2002-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7004,April,,1792.190000000000100,X
UGA,2002-05-01,2002-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7005,May,,1797.592000000000100,X
UGA,2002-06-01,2002-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7006,June,,1797.173000000000000,X
UGA,2002-07-01,2002-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7007,July,,1802.832000000000100,X
UGA,2002-08-01,2002-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7008,August,,1812.644000000000000,X
UGA,2002-09-01,2002-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7009,September,,1812.440000000000100,X
UGA,2002-10-01,2002-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7010,October,,1827.198000000000100,X
UGA,2002-11-01,2002-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7011,November,,1832.319000000000000,X
UGA,2002-12-01,2002-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2002,2002,7012,December,,1845.007000000000100,X
UGA,2003-01-01,2003-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7021,Annual value,,1963.720083333300000,X
UGA,2003-01-01,2003-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7001,January,,1867.685999999999900,X
UGA,2003-02-01,2003-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7002,February,,1883.782999999999900,X
UGA,2003-03-01,2003-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7003,March,,1944.444999999999900,X
UGA,2003-04-01,2003-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7004,April,,1976.530999999999900,X
UGA,2003-05-01,2003-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7005,May,,1997.849999999999900,X
UGA,2003-06-01,2003-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7006,June,,1998.231000000000000,X
UGA,2003-07-01,2003-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7007,July,,1995.277000000000000,X
UGA,2003-08-01,2003-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7008,August,,1998.491000000000000,X
UGA,2003-09-01,2003-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7009,September,,1993.969000000000100,X
UGA,2003-10-01,2003-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7010,October,,1990.729000000000000,X
UGA,2003-11-01,2003-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7011,November,,1974.488000000000100,X
UGA,2003-12-01,2003-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2003,2003,7012,December,,1943.161000000000100,X
UGA,2004-01-01,2004-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7021,Annual value,,1810.304713651499900,X
UGA,2004-01-01,2004-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7001,January,,1938.159000000000100,X
UGA,2004-02-01,2004-02-29,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7002,February,,1865.064000000000100,X
UGA,2004-03-01,2004-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7003,March,,1926.650682000000000,X
UGA,2004-04-01,2004-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7004,April,,1918.781999999999900,X
UGA,2004-05-01,2004-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7005,May,,1855.535000000000100,X
UGA,2004-06-01,2004-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7006,June,,1818.664500000000100,X
UGA,2004-07-01,2004-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7007,July,,1748.261999999999900,X
UGA,2004-08-01,2004-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7008,August,,1731.523181818200100,X
UGA,2004-09-01,2004-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7009,September,,1715.555000000000100,X
UGA,2004-10-01,2004-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7010,October,,1735.436999999999900,X
UGA,2004-11-01,2004-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7011,November,,1730.885000000000000,X
UGA,2004-12-01,2004-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2004,2004,7012,December,,1739.139200000000100,X
UGA,2005-01-01,2005-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7021,Annual value,,1780.540260865200000,X
UGA,2005-01-01,2005-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7001,January,,1732.005789473699900,X
UGA,2005-02-01,2005-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7002,February,,1711.066499999999900,X
UGA,2005-03-01,2005-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7003,March,,1711.230000000000000,X
UGA,2005-04-01,2005-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7004,April,,1777.680000000000100,X
UGA,2005-05-01,2005-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7005,May,,1775.623000000000000,X
UGA,2005-06-01,2005-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7006,June,,1738.318749999999900,X
UGA,2005-07-01,2005-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7007,July,,1752.122249999999900,X
UGA,2005-08-01,2005-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7008,August,,1814.859772727300000,X
UGA,2005-09-01,2005-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7009,September,,1847.606818181800000,X
UGA,2005-10-01,2005-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7010,October,,1855.365250000000100,X
UGA,2005-11-01,2005-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7011,November,,1834.470476190500000,X
UGA,2005-12-01,2005-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2005,2005,7012,December,,1816.134523809500000,X
UGA,2006-01-01,2006-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7021,Annual value,,1831.451850890900000,X
UGA,2006-01-01,2006-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7001,January,,1819.121249999999900,X
UGA,2006-02-01,2006-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7002,February,,1815.841578947400000,X
UGA,2006-03-01,2006-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7003,March,,1820.943289473699900,X
UGA,2006-04-01,2006-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7004,April,,1827.481111111100100,X
UGA,2006-05-01,2006-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7005,May,,1836.341904761900000,X
UGA,2006-06-01,2006-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7006,June,,1859.949285714300000,X
UGA,2006-07-01,2006-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7007,July,,1857.716428571400000,X
UGA,2006-08-01,2006-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7008,August,,1847.739673912999900,X
UGA,2006-09-01,2006-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7009,September,,1854.676666666699900,X
UGA,2006-10-01,2006-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7010,October,,1843.426500000000000,X
UGA,2006-11-01,2006-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7011,November,,1818.851363636400000,X
UGA,2006-12-01,2006-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2006,2006,7012,December,,1775.333157894700000,X
UGA,2007-01-01,2007-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7021,Annual value,,1723.491587140400000,X
UGA,2007-01-01,2007-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7001,January,,1792.278809523800000,X
UGA,2007-02-01,2007-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7002,February,,1751.682749999999900,X
UGA,2007-03-01,2007-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7003,March,,1750.676428571400000,X
UGA,2007-04-01,2007-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7004,April,,1728.890789473699900,X
UGA,2007-05-01,2007-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7005,May,,1695.152727272700100,X
UGA,2007-06-01,2007-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7006,June,,1643.573333333300100,X
UGA,2007-07-01,2007-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7007,July,,1652.869772727300000,X
UGA,2007-08-01,2007-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7008,August,,1737.430434782600100,X
UGA,2007-09-01,2007-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7009,September,,1762.830250000000000,X
UGA,2007-10-01,2007-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7010,October,,1747.171666666700000,X
UGA,2007-11-01,2007-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7011,November,,1707.728750000000000,X
UGA,2007-12-01,2007-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2007,2007,7012,December,,1711.613333333300000,X
UGA,2008-01-01,2008-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7021,Annual value,,1720.443879151100000,X
UGA,2008-01-01,2008-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7001,January,,1710.585681818200100,X
UGA,2008-02-01,2008-02-29,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7002,February,,1707.829761904800100,X
UGA,2008-03-01,2008-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7003,March,,1684.255526315799900,X
UGA,2008-04-01,2008-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7004,April,,1686.683409090900100,X
UGA,2008-05-01,2008-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7005,May,,1647.680714285700100,X
UGA,2008-06-01,2008-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7006,June,,1600.739736842100000,X
UGA,2008-07-01,2008-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7007,July,,1633.940217391299900,X
UGA,2008-08-01,2008-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7008,August,,1623.619047619000000,X
UGA,2008-09-01,2008-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7009,September,,1645.010749999999900,X
UGA,2008-10-01,2008-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7010,October,,1838.662954545400000,X
UGA,2008-11-01,2008-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7011,November,,1910.130000000000100,X
UGA,2008-12-01,2008-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2008,2008,7012,December,,1956.188750000000000,X
UGA,2009-01-01,2009-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7021,Annual value,,2030.488074334200100,X
UGA,2009-01-01,2009-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7001,January,,1975.970000000000000,X
UGA,2009-02-01,2009-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7002,February,,1964.832750000000000,X
UGA,2009-03-01,2009-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7003,March,,2051.545227272699800,X
UGA,2009-04-01,2009-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7004,April,,2175.610250000000200,X
UGA,2009-05-01,2009-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7005,May,,2247.682499999999900,X
UGA,2009-06-01,2009-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7006,June,,2137.179500000000200,X
UGA,2009-07-01,2009-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7007,July,,2110.766304347800100,X
UGA,2009-08-01,2009-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7008,August,,2071.668809523800100,X
UGA,2009-09-01,2009-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7009,September,,1961.903636363600100,X
UGA,2009-10-01,2009-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7010,October,,1898.282619047600100,X
UGA,2009-11-01,2009-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7011,November,,1873.778250000000100,X
UGA,2009-12-01,2009-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2009,2009,7012,December,,1896.637045454600000,X
UGA,2010-01-01,2010-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7021,Annual value,,2177.557506833580200,X
UGA,2010-01-01,2010-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7001,January,,1935.626052631580000,X
UGA,2010-02-01,2010-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7002,February,,1996.536000000000100,X
UGA,2010-03-01,2010-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7003,March,,2086.366363636359900,X
UGA,2010-04-01,2010-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7004,April,,2083.003999999999900,X
UGA,2010-05-01,2010-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7005,May,,2174.568333333330000,X
UGA,2010-06-01,2010-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7006,June,,2257.436000000000100,X
UGA,2010-07-01,2010-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7007,July,,2257.286363636360000,X
UGA,2010-08-01,2010-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7008,August,,2230.940714285709900,X
UGA,2010-09-01,2010-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7009,September,,2251.303095238100000,X
UGA,2010-10-01,2010-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7010,October,,2264.820954272549900,X
UGA,2010-11-01,2010-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7011,November,,2288.872857142860100,X
UGA,2010-12-01,2010-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2010,2010,7012,December,,2303.929347826090200,X
UGA,2011-01-01,2011-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7021,Annual value,,2522.802032522639800,X
UGA,2011-01-01,2011-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7001,January,,2333.135000000000200,X
UGA,2011-02-01,2011-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7002,February,,2341.927222222219800,X
UGA,2011-03-01,2011-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7003,March,,2393.313047619049900,X
UGA,2011-04-01,2011-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7004,April,,2367.589210526320100,X
UGA,2011-05-01,2011-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7005,May,,2387.684047619050000,X
UGA,2011-06-01,2011-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7006,June,,2461.038500000000100,X
UGA,2011-07-01,2011-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7007,July,,2587.228333333329800,X
UGA,2011-08-01,2011-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7008,August,,2753.232727272729800,X
UGA,2011-09-01,2011-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7009,September,,2814.018768330790000,X
UGA,2011-10-01,2011-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7010,October,,2805.365974906690100,X
UGA,2011-11-01,2011-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7011,November,,2582.177272727270100,X
UGA,2011-12-01,2011-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2011,2011,7012,December,,2446.914285714290100,X
UGA,2012-01-01,2012-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2012,2012,7021,Annual value,,2504.563077583280100,X
UGA,2012-01-01,2012-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2012,2012,7001,January,,2414.193095238099900,X
UGA,2012-02-01,2012-02-29,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2012,2012,7002,February,,2327.969285714290000,X
UGA,2012-03-01,2012-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2012,2012,7003,March,,2485.018095238100200,X
UGA,2012-04-01,2012-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2012,2012,7004,April,,2506.212631578950100,X
UGA,2012-05-01,2012-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2012,2012,7005,May,,2479.052946037370000,X
UGA,2012-06-01,2012-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2012,2012,7006,June,,2484.357619047620100,X
